SXd4.fq	Beta-globin-del.Watson.ref
8STMF1-A2C3.fq	Beta-globin-up.Watson.ref
8STMF2-A2C4.fq	Beta-globin-up.Watson.ref
SCF1-A3C1.fq	Beta-globin-up.Watson.ref
SCF2-A3C2.fq	Beta-globin-up.Watson.ref
SMF1-A3C3.fq	Beta-globin-up.Watson.ref
SMF2-A3C4.fq	Beta-globin-up.Watson.ref
SRF1-A4C1.fq	Beta-globin-up.Watson.ref
SRF2-A4C2.fq	Beta-globin-up.Watson.ref
SRF3.fq	Beta-globin-up.Watson.ref
SRF4.fq	Beta-globin-up.Watson.ref
SBF1-A4C3.fq	Beta-globin-up.Watson.ref
SBF2-A4C4.fq	Beta-globin-up.Watson.ref
SPF1-A6C3.fq	Beta-globin-up.Watson.ref
SPF2-A6C4.fq	Beta-globin-up.Watson.ref
SPF3.fq	Beta-globin-up.Watson.ref
SPF4.fq	Beta-globin-up.Watson.ref
SEF1-A6C1.fq	Beta-globin-up.Watson.ref
SEF2-A6C2.fq	Beta-globin-up.Watson.ref
SEF3.fq	Beta-globin-up.Watson.ref
SEF4.fq	Beta-globin-up.Watson.ref
SXF1-A5C3.fq	Beta-globin-up.Watson.ref
SXF2-A5C4.fq	Beta-globin-up.Watson.ref
8STMR1-D2B3.fq	Beta-globin-down.Watson.ref
8STMR2-D2B4.fq	Beta-globin-down.Watson.ref
SCR1-D3B1.fq	Beta-globin-down.Watson.ref
SCR2-D3B2.fq	Beta-globin-down.Watson.ref
SMR1-D3B3.fq	Beta-globin-down.Watson.ref
SMR2-D3B4.fq	Beta-globin-down.Watson.ref
SRR1-D4B1.fq	Beta-globin-down.Watson.ref
SRR2-D4B2.fq	Beta-globin-down.Watson.ref
SBR1-D4B3.fq	Beta-globin-down.Watson.ref
SBR2-D4B4.fq	Beta-globin-down.Watson.ref
SPR1-D6B3.fq	Beta-globin-down.Watson.ref
SPR2-D6B4.fq	Beta-globin-down.Watson.ref
SER1-D6B1.fq	Beta-globin-down.Watson.ref
SER2-D6B2.fq	Beta-globin-down.Watson.ref
SXR1-D5B3.fq	Beta-globin-down.Watson.ref
SXR2-D5B4.fq	Beta-globin-down.Watson.ref
SWT1dup.fq	Beta-globin-dup.Watson.ref
SWT2dup.fq	Beta-globin-dup.Watson.ref
SCtIP1dup.fq	Beta-globin-dup.Watson.ref
SCtIp2dup.fq	Beta-globin-dup.Watson.ref
SMre1dup.fq	Beta-globin-dup.Watson.ref
SMre2dup.fq	Beta-globin-dup.Watson.ref
SRad50-1dup.fq	Beta-globin-dup.Watson.ref
SRad50-2dup.fq	Beta-globin-dup.Watson.ref
SBrca1dup.fq	Beta-globin-dup.Watson.ref
SBrca2dup.fq	Beta-globin-dup.Watson.ref
